ID,Raw Text,Text,Lemmata,Character Count,Word Count
692,"col. II.2
[Καλπουρνίαν]
[Λουκίου θ]υγα[τέρα]
[Λέπιδα]ν Ὀρφίτου
[Σκειπίω]ν̣[ος] γυ-
[ναῖκα δικαιοσύ]-
νης καὶ εὐσ[εβείας]
vacat",Καλπουρνίαν Λουκίου θυγατέρα Λέπιδαν Ὀρφίτου Σκειπίωνος γυναῖκα δικαιοσύνης καὶ εὐσεβείας,καλπουρνίαν λούκιος θυγάτηρ λέπιδαν ὀρφίτου σκειπίωνος γυνή δικαιοσύνη καὶ εὐσέβεια,80,10
693,"col. III.2
[Σέρ(γιον) Καλπούρνιον]
[Σπειπίωνα Ὄρφιτον]
[Σκ]ε̣[ιπίωνο]ς̣ Ὀ̣ρ̣φ[ίτου]
υ̣ἱὸν μύστην
vacat",Σέργιον Καλπούρνιον Σπειπίωνα Ὄρφιτον Σκειπίωνος Ὀρφίτου υἱὸν μύστην,σέργιος καλπούρνιον σπειπίωνα ὄρφιτον σκειπίωνος ὀρφίτου υἱὸν μύστης,61,8
694,"col. IV.2
[Λ(ούκιον)] Κ̣αλπούρνιον
Πε[ί]σωνα Σκειπίω-
νος Ὀρφίτου υἱὸν
μύστην.
vacat",Λούκιον Καλπούρνιον Πείσωνα Σκειπίωνος Ὀρφίτου υἱὸν μύστην,λούκιος καλπούρνιον πείσων σκειπίωνος ὀρφίτου υἱὸν μύστης,52,7
474,"Πό(πλιος) Αἴλ(ιος) Τειμοσθένης Βε-
ρενικίδης Αἰλ(ίου) Ζήνωνος
τοῦ πυθοχρήστου ἐξη-
γητοῦ υἱὸς μυηθεὶς ❦
ἀφ’ ἑστίας.",Πόπλιος Αἴλιος Τειμοσθένης Βερενικίδης Αἰλίου Ζήνωνος τοῦ πυθοχρήστου ἐξηγητοῦ υἱὸς μυηθεὶς ἀφ ἑστίας,πόπλιος αἴλιος τειμοσθένης βερενικίδης αἰλίου ζήνων ὁ πυθόχρηστος ἐξηγητής υἱὸς μυηθεὶς ἀφ ἑστιάω,89,13
475,"Ἀππί[αν Ἀννίαν Ἀτειλίαν Ῥή]-
γιλλ̣[αν Ἀγριππεῖναν]
Ἐλπ̣[ινείκην Ἀτρίαν]
Πῶ[λλαν Ἡρώδου καὶ Ῥη]-
γ̣[ίλλης θυγατέρα]
[— — — — — — — — — —]",Ἀππίαν Ἀννίαν Ἀτειλίαν Ῥήγιλλαν Ἀγριππεῖναν Ἐλπινείκην Ἀτρίαν Πῶλλαν Ἡρώδου καὶ Ῥη γίλλης θυγατέρα,ἀππίαν ἀννίαν ἀτειλίαν ῥήγιλλαν ἀγριππεῖναν ἐλπινείκην ἀτρίαν πῶλλαν ἡρώδης καὶ ῥη γίλλης θυγάτηρ,86,13
476,"Ἀππίαν  Ἀννίαν  Ῥή-
γιλλαν  Ἀτιλίαν  Καυ-
κιδίαν  Τερτύλλαν,
Ἀππίου ὑπάτου  πον-
τίφικος θυγατέρα, Ἡ-
ρώιδου Μαραθωνίου
ὑπάτου γυναῖκα τοῦ
ἐξηγητοῦ  ὁ ἀνὴρ
ἀνέθηκεν.",Ἀππίαν Ἀννίαν Ῥήγιλλαν Ἀτιλίαν Καυκιδίαν Τερτύλλαν Ἀππίου ὑπάτου πον τίφικος θυγατέρα Ἡρώιδου Μαραθωνίου ὑπάτου γυναῖκα τοῦ ἐξηγητοῦ ὁ ἀνὴρ ἀνέθηκεν,ἀππίαν ἀννίαν ῥήγιλλαν ἀτιλίαν καυκιδίαν τερτύλλαν ἀποπίνω ὕπατος πον τίφικος θυγάτηρ ἡρώιδου μαραθώνιος ὕπατος γυνή ὁ ἐξηγητής ὁ ἀνὴρ ἀνατίθημι,129,20
477,"vacat 0.017 m.
Τι(βέριον) Κλ(αύδιον) [Ἀτείλιον Ἀττικὸν]
Βραδούαν Κλ(αυδίου) [Ἡρώδου τοῦ ἀρ]-
χιερέως ∙ καὶ [Ῥηγίλλης Ἀππίου]
ὑπάτου θυ[γατρὸς υἱόν, υἱὸν]
τῆς Ἑλλ[άδος, μυηθέντα ἀφ’ ἑ]-
στίας ․[— — — — — — — — —]
τῆς #⁷[— — — — — — — — — —]
λη[— — — — — — — — — — —]
[— — — — — — — — — — — —]",Τιβέριον Κλαύδιον Ἀτείλιον Ἀττικὸν Βραδούαν Κλαυδίου Ἡρώδου τοῦ ἀρχιερέως καὶ Ῥηγίλλης Ἀππίου ὑπάτου θυγατρὸς υἱόν υἱὸν τῆς Ἑλλάδος μυηθέντα ἀφ ἑστίας τῆς λη,τιβέριος κλαύδιος ἀτείλιον ἀττικὸν βραδούαν κλαύδιος ἡρώδης ὁ ἀρχιερεύς καὶ ῥηγίλλης ἀποπίνω ὕπατος θυγατρὸς υἱός υἱὸν ὁ ἑλλάς μυάω ἀφ ἑστιάω ὁ λη,135,23
478,"[— — — — — — — — — — — —]
[Αἴλιον Πραξαγόραν Μελιτέα]
[Θεμιστοκλέους Μελιτέως υἱὸν]
Θεμ[ιστο]κλέ[ους Μελιτέως]
ἔγγο̣νον, Λεων[ίδου τοῦ δᾳδού]-
χου Μελιτέως ἀ[πόγονον, ἄρξαντα]
τὴ[ν] ἐπώνυμον [ἀρχὴ]ν κ̣[α]ὶ̣
[παν]ηγυριαρχήσα[ντα κ]αὶ ἀγω-
[νοθ]ετήσαντα τῶ[ν μεγά]λ̣ων
[Ἀσκλη]πιείων.  vacat
vacat",Αἴλιον Πραξαγόραν Μελιτέα Θεμιστοκλέους Μελιτέως υἱὸν Θεμιστοκλέους Μελιτέως ἔγγονον Λεωνίδου τοῦ δᾳδού χου Μελιτέως ἀπόγονον ἄρξαντα τὴν ἐπώνυμον ἀρχὴν καὶ πανηγυριαρχήσαντα καὶ ἀγωνοθετήσαντα τῶν μεγάλων Ἀσκληπιείων,αἴλιον πραξαγόρη μελιτεύς θεμιστοκλέης μελιτεύς υἱὸν θεμιστοκλέης μελιτεύς ἔγγονος λεωνίδης ὁ δᾳδού χου μελιτεύς ἀπόγονος ἄρχω τὴν ἐπώνυμος ἀρχὴν καὶ πανηγυριαρχήσαντα καὶ ἀγωνοθετήσαντα ὁ μέγας ἀσκληπίειος,192,26
479,"[— — — — — — — — — — — —]
[Αἴλ(ιον) Πραξαγόραν Μελιτέα]
[υἱὸν Κλ(αυδίου) Θεμιστοκλέ]ους
[Μελιτέως ἔγγονον] Κλ(αυδίου) Θε-
[μιστοκλέους] Μελιτέως,
[ἀπόγονον] Λεωνίδου δᾳδού-
[χου Μελιτέ]ως, ἄρξαντα τὴν
[ἐπώνυμο]ν ἀρχὴν κ[α]ὶ πα-
[ν]η̣γ̣[υριαρχή]σαντα καὶ ἀγω-
νοθ[ετήσαντα Πανα]θη-
να[ίων καὶ Ἀσκληπιείων]
ΤΙ[— — — — — — — — —]
#⁷[— — — — — — — — —]
[— — — — — — — — —]",Αἴλιον Πραξαγόραν Μελιτέα υἱὸν Κλαυδίου Θεμιστοκλέους Μελιτέως ἔγγονον Κλαυδίου Θεμιστοκλέους Μελιτέως ἀπόγονον Λεωνίδου δᾳδούχου Μελιτέως ἄρξαντα τὴν ἐπώνυμον ἀρχὴν καὶ πανηγυριαρχήσαντα καὶ ἀγωνοθετήσαντα Παναθη ναίων καὶ Ἀσκληπιείων ΤΙ,αἴλιον πραξαγόρη μελιτεύς υἱὸν κλαύδιος θεμιστοκλέης μελιτεύς ἔγγονος κλαύδιος θεμιστοκλέης μελιτεύς ἀπόγονος λεωνίδης δαιδοῦχος μελιτεύς ἄρχω τὴν ἐπώνυμος ἀρχὴν καὶ πανηγυριαρχήσαντα καὶ ἀγωνοθετήσαντα παναθη ναίω1 καὶ ἀσκληπίειος τις,211,28
480,"[— — — — —]
[․․]#⁷ΙΙ[․․․6․․․]
[․․]ν Μελιτ[έα]
[Π]οπλ̣ίου Αἰλ̣[ίου]
[Πραξαγόρου]
[Μελιτέως υἱὸν]
[μυηθέντα ἀφ’]
[ἑστίας? — — —]
[— — — — — —]",ΙΙ ν Μελιτέα Ποπλίου Αἰλίου Πραξαγόρου Μελιτέως υἱὸν μυηθέντα ἀφ ἑστίας,ιι ν μελιτεύς πόπλιος αἰλίου πραξαγόρου μελιτεύς υἱὸν μυάω ἀφ ἑστιάω,61,11
481,"[— — — — — — — — — —]
|  [τὸ]ν ἀφ’ ἑστ[ία|ς μύστην?]
|  Φλά(ουιον) · Ξενίωνα |
|  Μαραθώνιον     |
|  τὸν κράτιστο[|ν τὸν υἱὸν?]
|  [Φλα(ουίου)] Ζ̣η̣νοφίλο[|υ]
[— — — — — — — — — —]",τὸν ἀφ ἑστίας μύστην Φλάουιον Ξενίωνα Μαραθώνιον τὸν κράτιστον τὸν υἱὸν Φλαουίου Ζηνοφίλου,τὸν ἀφ ἑστιάω μύστης φλάουιον ξενίωνα μαραθώνιος τὸν κράτιστος τὸν υἱὸν φλαουίου ζηνοφίλου,78,13
482,"ὑπὲρ ὑγε[ίας]
καὶ νείκης κα[ὶ διαμονῆς]
τῶν Αὐτοκρα[τόρων]
Μ(άρκου) Αὐρ̣ηλίου Ἀντ[ωνείνου]
καὶ Λουκίου Β[ήρου Σεβα]-
στῶν ὁ ἱερε[ὺς Τριπτολέ]-
μου καὶ ἵππα[ρχος — — —]
Αἴλιος Χ̣[․]σ̣[— — — —]σιος
Π[․․․]ΙΓ[— — — —]θος
[— — — — — — — — —]",ὑπὲρ ὑγείας καὶ νείκης καὶ διαμονῆς τῶν Αὐτοκρατόρων Μάρκου Αὐρηλίου Ἀντωνείνου καὶ Λουκίου Βήρου Σεβαστῶν ὁ ἱερεὺς Τριπτολέμου καὶ ἵππαρχος Αἴλιος Χσ σιος ΠΙΓ θος,ὑπὲρ ὕγειος καὶ νεικέω καὶ διαμονή ὁ αὐτοκράτωρ μάρκος αὐρηλίου ἀντωνείνου καὶ λούκιος βήρου σεβαστός ὁ ἱερεὺς τριπτόλεμος καὶ ἵππαρχος αἴλιος χσ σιος πιγ θος,139,25
483,"Ἀγ̣α[θῇ Τύχῃ].
ἡ ἐξ Ἀρείου πάγου β̣[ουλὴ καὶ ἡ βουλὴ τῶ]ν Φ καὶ
ὁ δῆμος ὁ Ἀθηναίων Τ̣[ίτον Φλ(άουιον) Ἱεροφάντην Παι]ανιέα
[Τίτ]ο̣υ Φλ(αουίου) Ἀλκιβιά[δου Παιανι]έ̣ω[ς υἱὸν ἄρξαντ]ο̣ς τὴν
[ἐπώνυμον ἀ]ρ̣χ̣[ήν], π̣α̣[νηγ]υ̣ριαρχήσαν[τος, κηρυκ]εύσαν-
[τος τῆς ἐξ Ἀρείου πάγ]ου̣ [βουλ]ῆς, στρατηγήσαντος ἐ̣[πὶ τὰ ὅπλα]
[κ]α̣ὶ γ̣[υμν]ασι̣αρ̣χ̣[ήσα]ν̣τος ἐκ τῶν ἰδίων, ἀγωνοθε[τήσαν]-
τος Π[αν]α̣θηναίων οἴκοθεν, Τίτου · Φλ(αουίου) · Λεωσθένου[ς Παια]-
νιέω[ς ἔ]κγονον, ἄρξαντος τὴν ἐπώνυμον ἀρχήν, παν[η]-
γυρι[αρ]χήσαντος, κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου
βουλῆς, στρατηγ̣ήσαντος ἐπὶ τὰ ὅπλα · Γ · καὶ γυμνασιαρ-
χή[σα]ντος, ἀγωνοθετήσαντος Παναθηναίων ἀποδει-
χ[θέν]τος ὑπὸ θεοῦ Ἁδριανοῦ, Τίτου · Φλ(αουίου) · Ἀλκιβιάδου Παιανιέ-
[ως] ἀδελφόν, ἄρξαντος τὴν ἐπώνυμον ἀρχήν, πανηγυρι-
[αρ]χήσαντος, κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς,
[ἄρξ]αντα, πανηγυριαρχήσαντα, γυμνασιαρχήσαντα οἴκοθεν
[ὁ]λ̣κείοις, πρεσβεύσαντα δὶς εἰς Ῥώμην ἐπὶ θεοῦ Ἀντωνεί-
[ν]ου, υἱὸν · Φλ(αουίας) · Εἰσιδώρας τῆς · Φλ(αουίου) · Ἡρακλείτου καὶ Δομιτίας
Λαοδαμείας θυγατρός, Κρατεροῦ ἔγγονον, ὃς τὴν πίστιν
τῇ πόλ̣ει ἐς τὰ νῦν δι’ ὧν κατέλιπεν φυλάσσει, ἱεροφαντοῦν-
τα, ἐπὶ γένους λαμπρότητι καὶ φιλοτιμίαις ἁπάσαις εὐχαριστή-
σαντα τῇ πόλε̣<ι>, τ̣ὸ̣ στρόφιον παρὰ τῷ Αὐτοκράτορι θεῷ Ἀν-
τωνείνῳ λαβόντα καὶ τὸν Αὐτοκράτορα μυήσαντος
[Λ]ο̣ύκιον Αὐρήλιον Οὐῆρον δὶς ἐπὶ τῷ ἔτει ἀγαγόντα
μυστήρια καὶ τοῦτο κατὰ τὸ θεμιτόν, καὶ προσειδρύσαν-
τα Εὐμολπίδην συναγαγόντα, ἐπεὶ καὶ ἐπιλέγοντα εἴχομεν, ἀρετῆς μεγέ-
θει καὶ τῆς πρὸς τοὺς θεοὺς εὐσεβείας κἂν τούτῳ χάριν ἀνέθηκεν.",Ἀγαθῇ Τύχῃ ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Ἀθηναίων Τίτον Φλάουιον Ἱεροφάντην Παιανιέα Τίτου Φλαουίου Ἀλκιβιάδου Παιανιέως υἱὸν ἄρξαντος τὴν ἐπώνυμον ἀρχήν πανηγυριαρχήσαντος κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς στρατηγήσαντος ἐπὶ τὰ ὅπλα καὶ γυμνασιαρχήσαντος ἐκ τῶν ἰδίων ἀγωνοθετήσαντος Παναθηναίων οἴκοθεν Τίτου Φλαουίου Λεωσθένους Παιανιέως ἔκγονον ἄρξαντος τὴν ἐπώνυμον ἀρχήν πανη γυριαρχήσαντος κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς στρατηγήσαντος ἐπὶ τὰ ὅπλα Γ καὶ γυμνασιαρχήσαντος ἀγωνοθετήσαντος Παναθηναίων ἀποδειχθέντος ὑπὸ θεοῦ Ἁδριανοῦ Τίτου Φλαουίου Ἀλκιβιάδου Παιανιέως ἀδελφόν ἄρξαντος τὴν ἐπώνυμον ἀρχήν πανηγυρι αρχήσαντος κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ἄρξαντα πανηγυριαρχήσαντα γυμνασιαρχήσαντα οἴκοθεν ὁλκείοις πρεσβεύσαντα δὶς εἰς Ῥώμην ἐπὶ θεοῦ Ἀντωνείνου υἱὸν Φλαουίας Εἰσιδώρας τῆς Φλαουίου Ἡρακλείτου καὶ Δομιτίας Λαοδαμείας θυγατρός Κρατεροῦ ἔγγονον ὃς τὴν πίστιν τῇ πόλει ἐς τὰ νῦν δι ὧν κατέλιπεν φυλάσσει ἱεροφαντοῦντα ἐπὶ γένους λαμπρότητι καὶ φιλοτιμίαις ἁπάσαις εὐχαριστήσαντα τῇ πόλει τὸ στρόφιον παρὰ τῷ Αὐτοκράτορι θεῷ Ἀντωνείνῳ λαβόντα καὶ τὸν Αὐτοκράτορα μυήσαντος Λούκιον Αὐρήλιον Οὐῆρον δὶς ἐπὶ τῷ ἔτει ἀγαγόντα μυστήρια καὶ τοῦτο κατὰ τὸ θεμιτόν καὶ προσειδρύσαντα Εὐμολπίδην συναγαγόντα ἐπεὶ καὶ ἐπιλέγοντα εἴχομεν ἀρετῆς μεγέθει καὶ τῆς πρὸς τοὺς θεοὺς εὐσεβείας κἂν τούτῳ χάριν ἀνέθηκεν,ἀγάω τυγχάνω ὁ ἐκ ἄρειος πάγος βουλὴ καὶ ὁ βουλὴ ὁ φ καὶ ὁ δῆμος ὁ ἀθηναῖος τίτος φλάουιον ἱεροφάντης παιανιεύς τίτος φλαουίου ἀλκιβιάδης παιανιεύς υἱὸν ἄρχω τὴν ἐπώνυμος ἀρχή πανηγυριαρχήσαντος κηρυκεύω ὁ ἐκ ἄρειος πάγος βουλή στρατηγέω ἐπὶ τὰ ὅπλον καὶ γυμνασιαρχήσαντος ἐκ ὁ ἰδέω ἀγωνοθετήσαντος παναθήναιος οἴκοθεν τίτος φλαουίου λεωσθένης παιανιεύς ἔκγονος ἄρχω τὴν ἐπώνυμος ἀρχή πανη γυριαρχήσαντος κηρυκεύω ὁ ἐκ ἄρειος πάγος βουλή στρατηγέω ἐπὶ τὰ ὅπλον γ καὶ γυμνασιαρχήσαντος ἀγωνοθετήσαντος παναθήναιος ἀποδείκνυμι ὑπὸ θεάομαι ἁδριανοῦ τίτος φλαουίου ἀλκιβιάδης παιανιεύς ἀδελφός ἄρχω τὴν ἐπώνυμος ἀρχή πανηγυρι αρχήσαντος κηρυκεύω ὁ ἐκ ἄρειος πάγος βουλή ἄρχω πανηγυριαρχήσαντα γυμνασιαρχήσαντα οἴκοθεν ὁλκείοις πρεσβεύω δὶς εἰς ῥώμη ἐπὶ θεάομαι ἀντωνείνου υἱὸν φλαουίας εἰσιδώρας ὁ φλαουίου ἡράκλειτος καὶ δομιτίας λαοδάμεια θυγάτηρ κρατερός ἔγγονος ὃς τὴν πίστις ὁ πολέω εἰς τὰ νῦν δι ὅς καταλιμπάνω φυλάσσω ἱεροφαντοῦντα ἐπὶ γένος λαμπρότης καὶ φιλοτιμία ἅπας εὐχαριστέω ὁ πολέω τὸ στροφάω παρὰ ὁ αὐτοκράτωρ θεάω ἀντωνείνῳ λαμβάνω καὶ τὸν αὐτοκράτωρ μυάω λούκιος αὐρήλιον οὐῆρον δὶς ἐπὶ ὁ ἔτος ἄγω μυστήριον καὶ οὗτος κατὰ τὸ θεμιτός καὶ προσειδρύσαντα εὐμολπίδην συνάγω ἐπεὶ καὶ ἐπιλέγω ἔχω ἀρετάω μέγεθος καὶ ὁ πρὸς τοὺς θεοὺς εὐσέβεια κἂν οὗτος χάρις ἀνατίθημι,1186,188
484,"[․․․․․]ο̣δω καὶ τῇδε Ι[⏑  – ⏑ ⏑  – ⏑ ⏑  – ⏑]
λέσχῃ τερπέσθην κα[ὶ ⏑ ⏑  – ⏑ ⏑ –]
ἔνθ’ ἀνέμων σκέπας ἦ̣[ν ⏑ ⏑  – ⏑ ⏑  – ⏑ ⏑  – ⏑]
πῆξαν τ’ ἀσπασίως [– ⏑ ⏑  – ⏑ ⏑ –]
ἀλλ’ ὁ μὲν ἐν πάτρῃ [⏑ ⏑ – ⏑ ⏑ – ⏑ ⏑ – ⏑]
τῷ δ’ ἔρ̣γ̣ων πρηκτὴρ #⁷[– ⏑ ⏑  – ⏑ ⏑ –]
ἀμφὶ δέ μιν π̣όλεμ̣[ος ⏑ ⏑  – ⏑ ⏑  – ⏑ ⏑  – ⏑]
εἰρωτῶν ὃς ἔτλη Γ̣[– ⏑ ⏑  – ⏑ ⏑ –]
Ἡρώδης Β̣ῆ̣ρ̣ον κρ[⏑ ⏑  – ⏑ ⏑  – ⏑ ⏑  – ⏑]
πολλῶν καὶ μεγά[λων – ⏑ ⏑  – ⏑ ⏑ –]",οδω καὶ τῇδε Ι λέσχῃ τερπέσθην καὶ ἔνθ ἀνέμων σκέπας ἦν πῆξαν τ ἀσπασίως ἀλλ ὁ μὲν ἐν πάτρῃ τῷ δ ἔργων πρηκτὴρ ἀμφὶ δέ μιν πόλεμος εἰρωτῶν ὃς ἔτλη Γ Ἡρώδης Βῆρον κρ πολλῶν καὶ μεγάλων,οδω καὶ ὅδε ι λέσχη τέρπω καὶ ἔνθ ἀνεμόω σκεπάω εἰμί πήγνυμι τ ἀσπάσιος ἀλλ ὁ μὲν ἐν φράτρα ὁ δ ἔργνυμι πρηκτὴρ ἀμφὶ δέ μιν πόλεμος ἐρωτάω ὃς τλάω γ ἡρώδης βῆρον κρ πολύς καὶ μέγας,147,37
485,"[τὸν ἀφ’ ἑ]-
στ<ί>ας μύστην
Μ(ᾶρκον) Αὐρ(ήλιον) Μιλτιάδ[ην]
Μαραθ<ώ>νιο<ν> [ὁ πα]-
τὴρ Ἀγαθοκλ[ῆς]
τὸν [υἱόν].",τὸν ἀφ ἑστίας μύστην Μᾶρκον Αὐρήλιον Μιλτιάδην Μαραθώνιον ὁ πα τὴρ Ἀγαθοκλῆς τὸν υἱόν,τὸν ἀφ ἑστιάω μύστης μᾶρκον αὐρήλιον μιλτιάδης μαραθώνιος ὁ πη τὴρ ἀγάθοκλεης τὸν υἱός,72,14
695,"A.1
σω[τῆ]ρσι Θεο[ῖς]
φιλαδέλφων αὐτοκ[ρατόρων]
ἡ πόλ[ι]ς Ἡρώδου ἐπ̣ιμ̣[ελητεύοντος].",σωτῆρσι Θεοῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος,σωτήρ θεάω φιλάδελφος αὐτοκράτωρ ὁ πόλις ἡρώδης ἐπιμελητεύοντος,61,8
696,"B.1
[σ]ω[τῆρσι] Θεαῖ̣[ς]
[φιλαδέ]λφω[ν αὐτοκρατόρων]
ἡ πό[λις Ἡρ]ώδο[υ ἐπιμελητεύοντος].",σωτῆρσι Θεαῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος,σωτήρ θεά φιλάδελφος αὐτοκράτωρ ὁ πόλις ἡρώδης ἐπιμελητεύοντος,61,8
487,"[κ]α̣θ’ ὑπομνη[ματι]-
σμὸν τῆς ἐξ Ἀ[ρείου]
π̣ά̣γου βουλῆς v [Τίτον]
Φλάβιον Εὐθυκό[μαν]
Παιανιέα · Τίτου [Φλαβίου]
Στράτωνος ἐπὶ [β]ωμῷ
[υἱὸ]ν v καὶ Τίτου [Φλ]αβίο[υ]
[Στρ]ά̣τωνος ἱεροφάντ[ου]
[ἔγ]γονον v καὶ Φ̣λ̣αβίας [․․]
[․․]κρατείας ἱε[ρ]οφάντ[ιδος]
[ἔγ]γ̣ονον, v Πο[μ]πηία Πώ[λ]-
[λα] Π̣ομπηίο[υ] Πλειστάρ[χου]
[φιλο]σ̣όφου [θυ]γ̣άτηρ, τὸ[ν]
[ἑαυ]τ̣ῆ̣[ς ἄνδρα].  ❦̣",καθ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βουλῆς Τίτον Φλάβιον Εὐθυκόμαν Παιανιέα Τίτου Φλαβίου Στράτωνος ἐπὶ βωμῷ υἱὸν καὶ Τίτου Φλαβίου Στράτωνος ἱεροφάντου ἔγγονον καὶ Φλαβίας κρατείας ἱεροφάντιδος ἔγγονον Πομπηία Πώλλα Πομπηίου Πλειστάρχου φιλοσόφου θυγάτηρ τὸν ἑαυτῆς ἄνδρα,καθ ὑπομνηματισμὸν ὁ ἐκ ἄρειος πάγος βουλή τίτος φλάβιον εὐθυκόμαν παιανιεύς τίτος φλαβίου στράτων ἐπὶ βωμός υἱὸν καὶ τίτος φλαβίου στράτων ἱεροφάντης ἔγγονος καὶ φλαβίας κρατύς ἱεροφάντιδος ἔγγονος πομπηία πώλλα πομπήιος πλείσταρχος φιλόσοφος θυγάτηρ τὸν ἑαυτοῦ ἀνήρ,239,37
488,"καθ’ ὑπομνηματισμὸν
τῆς ἐξ Ἀρείου πάγου βου-
λῆς Τίτον Φλάβιον Μέ❦-
νανδρον Παιανιέα v Τίτου
Φλαβίου Εὐθυκόμα Παιανι-
έως υἱὸν v ἡ μήτηρ Πομπη-
ία Πώλλα τὸν ἑαυτῆς υἱόν.",καθ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βουλῆς Τίτον Φλάβιον Μένανδρον Παιανιέα Τίτου Φλαβίου Εὐθυκόμα Παιανιέως υἱὸν ἡ μήτηρ Πομπηία Πώλλα τὸν ἑαυτῆς υἱόν,καθ ὑπομνηματισμὸν ὁ ἐκ ἄρειος πάγος βουλή τίτος φλάβιον μένανδρος παιανιεύς τίτος φλαβίου εὐθυκόμα παιανιεύς υἱὸν ὁ μήτηρ πομπηία πώλλα τὸν ἑαυτοῦ υἱός,132,23
